MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,MSO,SOURCE CODE,POS1
308241793,KASWADI                  ,02,9/28/2018,   ,O1X2CHP39718038YP1,000
308241801,YENI MAELANI             ,02,9/28/2018,   ,O1X2CHP39718038YP1,000
308241819,NUR BAETI FASHION        ,02,9/28/2018,   ,O1X2CHP39718038YP1,000
308241827,MUZAYYIN                 ,02,9/28/2018,   ,O1X2CHP39718038YP1,000
308241835,TOKO DUA JELITA          ,02,9/28/2018,   ,O1X2CHP39718038YP1,000
308241843,SAEPAH                   ,02,9/28/2018,   ,O1X2CHP52960038YP1,000
308241850,KOST - KOSTAN SUWUNG     ,02,9/28/2018,   ,O1X2CHP48722034YP1,000
308241868,HOTEL JEPUN BALI         ,02,9/28/2018,   ,O1X2CHP32956034YP1,000
308241876,DOUBLE R2 CELL           ,02,9/28/2018,   ,O1X2CHP43035034YP1,000
308241884,TATA SHOP                ,02,9/28/2018,   ,O1X2CHP27744066YP1,000
308241918,APRIL SHOP               ,02,9/28/2018,   ,O1X2CHP23155034YP1,000
308241926,WIDMA COLLECTION         ,02,9/28/2018,   ,O1X2CHP23155302YP1,000
308241934,ALDI CELL                ,02,9/28/2018,   ,O1X2CHP23155302YP1,000
308241942,AIIURE HAIR STUDIO       ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308241959,HOLLYWOOD CELLULAR       ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308241967,DUA SAUDARA COLLECTION   ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308241975,STEFANY FURNITURE        ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308241983,MIE OBONK                ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308241991,PHOENK CELL              ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308242007,SANJAYA WOOD             ,02,9/28/2018,   ,O1X2MH331939302YP1,000
308242015,VILLA GEDE               ,02,9/28/2018,   ,O1X2MH331939034YP1,000
308242023,SINAR AYU COSMETIC       ,02,9/28/2018,   ,O1X2CHP31519302YP1,000
308242031,WARUNG BU WIT 1          ,02,9/28/2018,   ,O1X2CHP31519034YP1,000
308242049,WARUNG BU WIT 2          ,02,9/28/2018,   ,O1X2CHP31519034YP1,000
308242056,DR CINTYA                ,02,9/28/2018,   ,O1X2CHP31519034YP1,000
308242064,MURNI MART               ,02,9/28/2018,   ,O1X2CHP18990034YP1,000
308242072,INDO ES CREAM            ,02,9/28/2018,   ,O1X2CHP45175034YP1,000
308242080,W A RELOAD               ,02,9/28/2018,   ,O1X2CHP29035034YP1,000
308242098,CATERING NYI SITI        ,02,9/28/2018,   ,O1X2CHP18990034YP1,000
308242106,WARUNG BU SALAMAH        ,02,9/28/2018,   ,O1X2CHP18990095YP1,000
308242114,DE ACALA LEMBONGAN HILL  ,02,9/28/2018,   ,O1X2CHP31521034YP1,000
308242122,AMAZING HAWK TOUR        ,02,9/28/2018,   ,O1X2CHP18990034YP1,000
308242130,ROYAL NYANYI VILLA       ,02,9/28/2018,   ,O1X2CH082387034YP1,000
308242148,BAKSO AYU                ,02,9/28/2018,   ,O1X2CH802390034YP1,000
308242155,HELANA BIDA              ,02,9/28/2018,   ,O1X2CHP35190034YP1,000
308242163,NI NYOMAN MULYANI        ,02,9/28/2018,   ,O1X2CHP35190034YP1,000
308242171,WARUNG BU ANDI           ,02,9/28/2018,   ,O1X2CH802390034YP1,000
308242189,WINDU CELL               ,02,9/28/2018,   ,O1X2CHP33923034YP1,000
308242197,YULI CELL                ,02,9/28/2018,   ,O1X2CH802390034YP1,000
308242742,KIOS MARTHA              ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308242759,KIOS E FEBRI             ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308242767,NITHA TRAVEL             ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308242783,KOS HENGKI               ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308242791,JAYA PHITA               ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308242809,KIOS ANUGERAH            ,02,9/28/2018,   ,O1X2CHP33031229YP1,000
308242817,HOMESTAY MADAGASKAR      ,02,9/28/2018,   ,O1X2CHP19075229YP1,000
308242825,KOS KOSAN TEGUH          ,02,9/28/2018,   ,O1X2CHP55349229YP1,000
308242833,HOTEL BLESSING           ,02,9/28/2018,   ,O1X2CHP39737229YP1,000
308242841,CAHAYA SHOES             ,02,9/28/2018,   ,O1X2CHP39737229YP1,000
308242874,WARUNG HALIMAH           ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308242882,DANI CELULLAR            ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308242890,LOMBOK GILI TRANSPORT    ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308242908,TOKO SUWANDY             ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308242916,MARDIAH                  ,02,9/28/2018,   ,O1X2CHP45250038YP1,000
308242924,FAJAR                    ,02,9/28/2018,   ,O1X2CHP45251038YP1,000
308242932,TOKO CHOIJAH             ,02,9/28/2018,   ,O1X2CHP45252038YP1,000
308242940,NINGTYAS                 ,02,9/28/2018,   ,O1X2CHP45253038YP1,000
308242957,APOTIK ANANDA            ,02,9/28/2018,   ,O1X2CHP45254038YP1,000
308242965,UD ENCANG JAYA           ,02,9/28/2018,   ,O1X2CHP45255038YP1,000
308242973,DAYA ABADI               ,02,9/28/2018,   ,O1X2CHP45256038YP1,000
308242981,TEROS                    ,02,9/28/2018,   ,O1X2CHP45257038YP1,000
308242999,INDICA                   ,02,9/28/2018,   ,O1X2CHP45258038YP1,000
308243005,NW ANJANI                ,02,9/28/2018,   ,O1X2CHP45259038YP1,000
308243013,LESTARI                  ,02,9/28/2018,   ,O1X2CHP45260038YP1,000
308243021,PEARL                    ,02,9/28/2018,   ,O1X2CHP45261038YP1,000
308243039,DIAH SHOP                ,02,9/28/2018,   ,O1X2CHP45262038YP1,000
308243047,HAPPY COM                ,02,9/28/2018,   ,O1X2CHP45263038YP1,000
308243054,KIOS TAMRIN              ,02,9/28/2018,   ,O1X2CHP45264038YP1,000
308243062,TOKO KOSMETIK WIJAYA     ,02,9/28/2018,   ,O1X2CHP45265038YP1,000
308243070,NURDINSYAH               ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243088,WAROENG JOGLOSEMAR       ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243096,BUNGA RAYA LESTARI       ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243104,SUYANTO                  ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243112,BAKSO RAHAYU             ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243120,NURMAIN SHOP             ,02,9/28/2018,   ,O1X2CHP33959038YP1,000
308243146,MATARAM TRAVEL           ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243153,LANNY SURYA PRATAMA      ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243161,DADANG  PRIADI           ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243179,TOKO KANVAS              ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243187,UMAR  TUKANG             ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243195,I KETUT  DJINGGA         ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243203,TRAVEL PARAZ             ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243211,SITI SHOP                ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243229,I GDE EKAPUTRA GUNARTHA  ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243237,RAIMAH TEMPE             ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243245,TOKO MADE SUARSA         ,02,9/28/2018,   ,O1X2CHP45165038YP1,000
308243252,TOKO I DEWA KETUT PUGEG  ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243260,WARUNG AMALIA            ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243278,FIRMAN  RAKHMAN          ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243286,DESSY SHOP               ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243294,MASCOT                   ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243302,MAYURA TOKO              ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243310,I KETUT MUS HENDRAWAN    ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243328,SURADI                   ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243336,TOKO SUPARTAMA           ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308243344,WAYAN                    ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243351,SUBAWA                   ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243369,I MADE  DEKER            ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243377,CITRA MULIA              ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243385,BIMANTARA                ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243393,LIEM TJAI HONG           ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243401,JOKO  FARIYANTO          ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243419,NAMROTUT  TISAH          ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243427,DYAH DWI NURYANI         ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243435,AOI LOMBOK               ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308243443,ROCKET MUSIK             ,02,9/28/2018,   ,O1X2CHP29140038YP1,000
308243450,LOMBOK WB                ,02,9/28/2018,   ,O1X2CHP52878038YP1,000
308243468,TK BERAS BU RATNIAH      ,02,9/28/2018,   ,O1X2CHK55325038YP1,000
308243476,TOKO GUNUNGSARI          ,02,9/28/2018,   ,O1X2CHP50621038YP1,000
308243484,TOKO MAZNI               ,02,9/28/2018,   ,O1X2CHK55430038YP1,000
308243492,BENGKEL SUZUKI DUTA MOTOR,02,9/28/2018,   ,O1X2CHB83032038YP1,000
308243500,ALTECH KOMPUTER          ,02,9/28/2018,   ,O1X2CHP48735038YP1,000
308243518,RIYALDI CELL             ,02,9/28/2018,   ,O1X2CHB83032038YP1,000
308243526,SAYANG DUTA MOTOR        ,02,9/28/2018,   ,O1X2CHB83032038YP1,000
308243534,UD RIZKI HARAPAN         ,02,9/28/2018,   ,O1X2CHP50590038YP1,000
308243542,LALA JINIS SALON MOBIL   ,02,9/28/2018,   ,O1X2CHP50590038YP1,000
308243559,KIOS RIWADIN             ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308243567,WARUNG SILAK SIMPANG     ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308243575,JAYA GIFT & SHOP         ,02,9/28/2018,   ,O1X2CHP43036038YP1,000
308243583,IRHAM  ARFAN             ,02,9/28/2018,   ,O1X2CHP52918038YP1,000
308243591,SEMBALUN LODGE           ,02,9/28/2018,   ,O1X2CHP52918038YP1,000
308243609,SALFA                    ,02,9/28/2018,   ,O1X2CHP52881038YP1,000
308243617,TOKO BAJU KEISHA         ,02,9/28/2018,   ,O1X2CHP35182038YP1,000
308243625,SALWA                    ,02,9/28/2018,   ,O1X2CHP35182038YP1,000
308243633,TOKO YASMIN              ,02,9/28/2018,   ,O1X2CHP41304038YP1,000
308243641,RIA FITRIA               ,02,9/28/2018,   ,O1X2CHP45189038YP1,000
308243658,BLING BEADS              ,02,9/28/2018,   ,O1X2CHP52955038YP1,000
308243666,RAFFINDRA KOMPUTE R& PERC,02,9/28/2018,   ,O1X2CHK55364038YP1,000
308243674,KOS - KOSAN BUK ERIK 2   ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243682,KOS KOSAN BUK ERIK       ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243690,KOS - KOSAN PAK PUTU DARM,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243708,KOS - KOSAN PUTU KRIS    ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243716,RUMAH KOS MAGGIS SARI    ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243724,TOKO AL BAROKAH          ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243732,TOKO DUNIA ADI           ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243740,UD MANGGIS SARI          ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243757,KACANG BUK KOMANG KRIS   ,02,9/28/2018,   ,O1X2CHP24178034YP1,000
308243765,NJB MART                 ,02,9/28/2018,   ,O1X2CHP50639302YP1,000
308243773,PALPULS                  ,02,9/28/2018,   ,O1X2CHP50639302YP1,000
308243781,CV EKA PRATAMA           ,02,9/28/2018,   ,O1X2CHP39791034YP1,000
308243799,KANTIN BU KARMI          ,02,9/28/2018,   ,O1X2CH802390034YP1,000
308243807,DEDEN BATIK              ,02,9/28/2018,   ,O1X2CHP29062302YP1,000
308243815,HENI CELL                ,02,9/28/2018,   ,O1X2CHP52883034YP1,000
308243823,SALDO SHOP               ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308243831,KIOS ZH                  ,02,9/28/2018,   ,O1X2CHP47702284YP1,000
308243849,KIOS PUTRI AYU           ,02,9/28/2018,   ,O1X2CHP48720284YP1,000
308243856,UD RANA INDAH            ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308243864,RINA CELL                ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308243872,TOKO FAJAR PAGI          ,02,9/28/2018,   ,O1X2CHK55422190YP1,000
308243880,TOKO NDAI                ,02,9/28/2018,   ,O1X2CHK55422190YP1,000
308243906,UD ARLIN                 ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308243914,RESTO & CAFE TERAPUNG KAM,02,9/28/2018,   ,O1X2CHP55422190YP1,000
308243922,TOKO MUSAABAH 2          ,02,9/28/2018,   ,O1X2CHP55422190YP1,000
308243948,SUMBER RAHMAT            ,02,9/28/2018,   ,O1X2CHP55422190YP1,000
308243955,DUA PUTRI                ,02,9/28/2018,   ,O1X2CHP55422190YP1,000
308243963,DIAN MINI                ,02,9/28/2018,   ,O1X2CH082972190YP1,000
308243971,ASHABUL JANNAH           ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308243989,TOKO ADI                 ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308243997,UD NABILLAH              ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308244003,TOKO NDAI                ,02,9/28/2018,   ,O1X2CHP39733190YP1,000
308244011,KANE RESTO & CAFê        ,02,9/28/2018,   ,O1X2DH090007302YP1,000
308244029,DREAM NUSA DUA           ,02,9/28/2018,   ,O1X2MH271924302YP1,000
308244037,DE VERDANT KUMA          ,02,9/28/2018,   ,O1X2MH271924302YP1,000
308244060,THE SAMPAN SEAFOOD       ,02,9/28/2018,   ,O1X2MH271924302YP1,000
308244078,KANTIN BEA CUKAI BU EKO  ,02,9/28/2018,   ,O1X2CHP50660302YP1,000
308244086,TUBAN CUCI MOBIL         ,02,9/28/2018,   ,O1X2CHP43062302YP1,000
308244094,GRAHA ADVENTURE          ,02,9/28/2018,   ,O1X2DH090007302YP1,000
308244102,AGUNG RENT CAR           ,02,9/28/2018,   ,O1X2CHP18993034YP1,000
308244110,KOST PUTRI SEKAR         ,02,9/28/2018,   ,O1X2CHP25203066YP1,000
308244128,KOST BHIM - BHIM         ,02,9/28/2018,   ,O1X2CHP25203066YP1,000
308244136, UD RIFNA                ,02,9/28/2018,   ,O1X2CHP47128066YP1,000
308244144,TOKO VERONIKA            ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308244151,PUTRA TOKO               ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308244169,MALISAH                  ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244177,TOKO CAHAYA INDAH        ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244185,PT WASKITA KARYA         ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244193,USAHA BAKSO MALANG       ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244219,TOKO JATI RAYA           ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244227,ROBIJONO  PRASETIAJANTO  ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244235,KLINIK KAMBOJA           ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244243,KHIRI TRAVEL             ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244250,TOKO AZHAR               ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244268,ZAINUDDIN                ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244276,MULACHELA                ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244284,CV. TRI ANUGERAH         ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244292,BOXI FASHION             ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244300,MUHAJIRAH                ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308244318,SUPARMAN                 ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244326,WARUNG SEDERHANA         ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244334,CV ADE TEKNIK            ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244342,KOS NURSAENI             ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244359,AMIRUDDIN                ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244367,BALE KAOS                ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244375,PAHRIATUN                ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244383,UD MANDIRI               ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244391,PT SINTA AGRO MANDIRI    ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244409,UMAR  SEMIT              ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308244417,KIOS NENGAH              ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244425,PT AMNT                  ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244433,RINJANI PESONA LOMBOK    ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244441,SAMUDRA BAHARI           ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244458,AHMADI                   ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244466,TOKO SIMPATI PASAR PAGESA,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244474,SALMAH                   ,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244482,ADVOCAT MUCHTAR MOH SALEH,02,9/28/2018,   ,O1X2CHP48734038YP1,000
308244490,NURAINI RINJANI 99       ,02,9/28/2018,   ,O1X2CHP24111038YP1,000
308244508,JAMILUDIN RINJANI 99     ,02,9/28/2018,   ,O1X2CHP24111038YP1,000
308244516,SUPARDI RINJANI 99       ,02,9/28/2018,   ,O1X2CHP24111038YP1,000
308244524,BAMBANG RINJANI 99       ,02,9/28/2018,   ,O1X2CHP24111038YP1,000
308244532,NONI_NONON SHOP          ,02,9/28/2018,   ,O1X2CHP43036038YP1,000
308244540,PEDASAN SEPRAI STAR      ,02,9/28/2018,   ,O1X2CHP43036038YP1,000
308244557,HURAINI                  ,02,9/28/2018,   ,O1X2CHP52918038YP1,000
308244565,DAPUR PLASTIK            ,02,9/28/2018,   ,O1X2CHP36943229YP1,000
308244573,MONICA MEUBEL            ,02,9/28/2018,   ,O1X2CHP45195229YP1,000
308244581,KIOS E YETI WELKIS       ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308244599,KIOS E HERLIZA           ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308244607,TOKO SINAR MAS           ,02,9/28/2018,   ,O1X2CHP21229229YP1,000
308244615,RACHMAT                  ,02,9/28/2018,   ,O1X2CHP33031229YP1,000
308244623,KOS ANUGERAH             ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308244631,C2 PLAYSTATION           ,02,9/28/2018,   ,O1X2CHP33031229YP1,000
308244649,KOS ANA ARE              ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308244656,UD FAJAR HIDAYAH         ,02,9/28/2018,   ,O1X2CHK55366229YP1,000
308244664,LOMBOK LINEN             ,02,9/28/2018,   ,O1X2CHP29140038YP1,000
308244672,PT MAKMUR LOMBOK ADIPERKA,02,9/28/2018,   ,O1X2CHP29140038YP1,000
308244680,TITI TOYS                ,02,9/28/2018,   ,O1X2CHP52878038YP1,000
308244698,TOKO SYAFAAT             ,02,9/28/2018,   ,O1X2CHP29140038YP1,000
308244706,VALENTINE DRIVE          ,02,9/28/2018,   ,O1X2CHP52878038YP1,000
308244714,RESTU PANGERAN           ,02,9/28/2018,   ,O1X2CH803029038YP1,000
308244722,TOKO MALIKA              ,02,9/28/2018,   ,O1X2CHK55341038YP1,000
308244730,JUMPRING LOUNDRY         ,02,9/28/2018,   ,O1X2CHK55341038YP1,000
308244748,AJI MOTOR                ,02,9/28/2018,   ,O1X2CHK55341038YP1,000
308244755,BY ANAS SALON            ,02,9/28/2018,   ,O1X2CHP50590038YP1,000
308244763,HERPAYMENT CELL          ,02,9/28/2018,   ,O1X2CHP52934038YP1,000
308244771,TOKO SEMBAKO ADE         ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244789,TOKO BAJU IBU MAHNIM     ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244797,TOKO BAJU IBU NURUL      ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244805,TOKO BANGUNAN HAJI RAMLI ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244813,KERTA MOTOR              ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244821,TOKO ANDALAS             ,02,9/28/2018,   ,O1X2CH008461038YP1,000
308244839,UD PAYU & PERMAI         ,02,9/28/2018,   ,O1X2CHP38263038YP1,000
308244847,UD MANDIRI               ,02,9/28/2018,   ,O1X2CHP48735038YP1,000
308244854,ERLINA SEMBAKO           ,02,9/28/2018,   ,O1X2CHB83032038YP1,000
308244862,NASI IBU RAMLAH          ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308244870,GABAH &  BERAS BAPAK AZAH,02,9/28/2018,   ,O1X2CHB83032038YP1,000
308244888,UD RAHEL                 ,02,9/28/2018,   ,O1X2CHP24111038YP1,000
308244896,ARIFIN                   ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244904,KIOS SALINI              ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244912,SAMINI                   ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244920,TOKO ADNIN               ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244938,KIOS SOPIAN              ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244946,YANTI                    ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244953,FARIDA SUNGKAR KONVEKSI  ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244961,TEGUH  SRIHASTO          ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244979,KONVENSI SATRIA          ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244987,TOKO TUNGGUL MANIK       ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308244995,MUSTIARAH                ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308245000,TOKO MURAH               ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308245018,KANTIN ENNY              ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308245026,PARHAN                   ,02,9/28/2018,   ,O1X2CHP48703038YP1,000
308245034,LOMBOK GUARDIAN          ,02,9/28/2018,   ,O1X2CHP43036038YP1,000
308245042,RSI SITI HAJAR MATARAM   ,02,9/28/2018,   ,O1X2R9080143038YP1,000
308245059,VILLA AMORY              ,02,9/28/2018,   ,O1X2CHP18993034YP1,000
308245067,PALOMA SHOPWAY           ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308245075,SAMILUWIH LAUNDRY        ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308245083,GRAHA PRIMA MART         ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308245091,VILLA BALI UBUD          ,02,9/28/2018,   ,O1X2CHP18993034YP1,000
308245109,UD AGAPE                 ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308245117,TIO HERBORAL             ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308245125,PENTA COMPUTER           ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308245133,EDOSS STORE              ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308245141,STRETCH COLLECTION       ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308245158,DUTA DIGITAL SERVIS      ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308245166,REAL ARTSHOP             ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
